,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
792,Los Angeles Lakers,Phoenix Suns,0.769,0.488,0.363,0.735,45.7,26.0,15.1,8.4,6.8,7.4,113.4,106.2,0.581,0.389,0.463,0.348,0.82,42.4,26.3,14.5,7.5,3.9,-1.3,109.9,110.9,0.569,1,02/10/2020
793,Orlando Magic,Atlanta Hawks,0.426,0.433,0.337,0.763,45.3,23.4,12.9,8.6,5.9,-1.6,105.5,107.5,0.53,0.273,0.448,0.328,0.787,41.1,22.5,15.9,7.7,5.0,-8.1,105.7,113.8,0.551,1,02/10/2020
794,Detroit Pistons,Charlotte Hornets,0.339,0.462,0.368,0.741,42.8,24.3,15.6,7.5,4.7,-2.6,109.1,111.6,0.562,0.321,0.433,0.346,0.748,43.9,24.5,15.2,6.7,4.3,-7.8,105.5,113.3,0.537,0,02/10/2020
795,Milwaukee Bucks,Sacramento Kings,0.868,0.482,0.362,0.731,49.3,24.9,13.9,7.0,6.0,11.8,113.4,101.6,0.586,0.396,0.457,0.362,0.764,42.5,23.2,15.0,7.5,4.4,-2.6,108.2,110.5,0.559,1,02/10/2020
796,Indiana Pacers,Brooklyn Nets,0.574,0.477,0.366,0.788,42.7,26.4,12.9,7.0,5.1,2.1,110.2,108.2,0.566,0.462,0.445,0.343,0.741,46.7,23.2,15.2,6.5,4.6,-0.6,107.4,108.0,0.551,0,02/10/2020
797,Dallas Mavericks,Utah Jazz,0.593,0.46,0.37,0.78,47.1,24.1,12.5,6.1,4.6,5.7,116.2,110.7,0.58,0.66,0.474,0.387,0.766,45.9,22.4,15.1,5.8,3.9,3.9,111.8,107.7,0.585,0,02/10/2020
798,Denver Nuggets,San Antonio Spurs,0.704,0.464,0.355,0.777,45.6,26.8,13.5,8.2,4.8,4.0,112.0,108.0,0.558,0.415,0.471,0.369,0.801,44.4,24.2,12.3,6.7,5.3,-1.5,111.5,112.8,0.568,1,02/10/2020
799,Toronto Raptors,Minnesota Timberwolves,0.741,0.462,0.378,0.795,44.7,25.3,14.2,8.8,4.8,6.5,111.7,105.1,0.575,0.308,0.438,0.333,0.756,43.4,22.6,14.8,8.1,5.6,-3.3,107.1,110.3,0.548,1,02/10/2020
800,Philadelphia 76ers,LA Clippers,0.618,0.465,0.354,0.741,45.8,26.0,14.6,8.1,5.5,2.4,108.4,106.1,0.56,0.685,0.464,0.365,0.785,46.7,23.2,14.5,7.1,4.9,5.7,112.4,106.6,0.571,1,02/11/2020
801,Houston Rockets,Boston Celtics,0.63,0.451,0.347,0.787,43.7,20.5,13.9,7.9,4.8,3.5,113.2,109.8,0.576,0.698,0.463,0.362,0.801,45.6,23.3,13.8,8.3,5.7,6.8,112.5,105.7,0.57,1,02/11/2020
802,Washington Wizards,Chicago Bulls,0.365,0.464,0.365,0.783,40.9,24.6,13.4,7.3,4.3,-4.5,111.3,115.8,0.565,0.345,0.442,0.346,0.762,41.9,22.9,15.2,9.8,3.9,-3.1,105.2,108.2,0.545,1,02/11/2020
803,Oklahoma City Thunder,San Antonio Spurs,0.593,0.471,0.352,0.804,43.2,21.9,13.7,7.4,4.9,2.5,110.6,108.0,0.575,0.426,0.471,0.368,0.804,44.4,24.2,12.3,6.8,5.4,-1.3,111.6,112.7,0.569,0,02/11/2020
804,New Orleans Pelicans,Portland Trail Blazers,0.426,0.46,0.373,0.737,44.4,25.0,15.3,7.1,5.0,-1.4,110.4,112.0,0.567,0.455,0.457,0.37,0.806,44.9,19.7,12.7,5.8,6.2,-1.7,111.7,113.4,0.563,1,02/11/2020
805,New York Knicks,Washington Wizards,0.309,0.44,0.334,0.692,46.5,21.7,14.3,7.7,4.6,-7.0,104.9,111.8,0.524,0.377,0.464,0.364,0.781,40.8,24.6,13.4,7.4,4.3,-4.1,111.3,115.3,0.566,0,02/12/2020
806,Phoenix Suns,Golden State Warriors,0.4,0.463,0.349,0.821,42.3,26.3,14.4,7.7,3.9,-1.2,109.9,110.7,0.569,0.218,0.433,0.341,0.811,42.1,24.6,14.4,8.3,4.6,-8.2,103.9,112.4,0.537,1,02/12/2020
807,Brooklyn Nets,Toronto Raptors,0.472,0.445,0.342,0.742,46.9,23.3,15.2,6.5,4.6,-0.4,107.3,107.7,0.55,0.727,0.46,0.377,0.795,44.6,25.3,14.2,8.7,4.8,6.2,111.4,105.1,0.573,1,02/12/2020
808,Orlando Magic,Detroit Pistons,0.436,0.434,0.337,0.765,45.2,23.6,12.9,8.7,5.9,-1.5,105.5,107.4,0.531,0.333,0.461,0.368,0.744,42.8,24.3,15.6,7.5,4.7,-2.6,108.9,111.4,0.562,1,02/12/2020
809,Cleveland Cavaliers,Atlanta Hawks,0.259,0.454,0.348,0.765,44.5,22.4,16.5,6.9,3.2,-8.9,106.3,115.1,0.548,0.268,0.447,0.329,0.787,41.1,22.5,15.9,7.7,5.0,-8.4,105.6,114.0,0.551,1,02/12/2020
810,Utah Jazz,Miami Heat,0.667,0.475,0.387,0.768,46.0,22.4,15.1,5.8,3.9,4.1,111.9,107.6,0.586,0.648,0.468,0.378,0.778,45.0,25.3,14.9,7.3,4.1,3.4,111.7,108.7,0.585,1,02/12/2020
811,Indiana Pacers,Milwaukee Bucks,0.582,0.478,0.366,0.789,42.7,26.4,12.9,7.0,5.0,2.2,110.2,108.1,0.566,0.852,0.48,0.361,0.735,49.2,24.7,13.9,7.0,6.0,11.5,113.3,101.7,0.586,1,02/12/2020
812,Dallas Mavericks,Sacramento Kings,0.6,0.462,0.371,0.781,47.0,24.3,12.5,6.0,4.7,6.0,116.5,110.7,0.582,0.389,0.456,0.361,0.764,42.5,23.3,14.8,7.5,4.3,-2.9,108.2,110.9,0.558,1,02/12/2020
813,Denver Nuggets,Los Angeles Lakers,0.691,0.465,0.357,0.777,45.5,26.8,13.5,8.2,4.8,3.8,112.0,108.0,0.559,0.774,0.488,0.363,0.73,45.7,26.0,15.0,8.4,6.7,7.3,113.4,106.3,0.581,0,02/12/2020
814,Minnesota Timberwolves,Charlotte Hornets,0.302,0.437,0.332,0.757,43.5,22.6,14.8,8.2,5.7,-3.4,107.1,110.4,0.547,0.333,0.434,0.348,0.746,44.0,24.4,15.2,6.7,4.3,-7.5,105.6,113.1,0.537,0,02/12/2020
815,Memphis Grizzlies,Portland Trail Blazers,0.519,0.473,0.351,0.775,44.2,26.4,14.6,7.7,5.5,-1.4,109.0,110.3,0.564,0.446,0.456,0.37,0.805,45.0,19.7,12.6,5.8,6.2,-1.8,111.5,113.3,0.562,1,02/12/2020
816,Boston Celtics,LA Clippers,0.704,0.463,0.364,0.802,45.5,23.1,13.7,8.3,5.7,6.8,112.5,105.7,0.57,0.673,0.463,0.364,0.786,46.6,23.1,14.5,7.0,5.0,5.4,112.3,106.7,0.57,1,02/13/2020
817,New Orleans Pelicans,Oklahoma City Thunder,0.418,0.46,0.373,0.737,44.4,25.1,15.3,7.1,5.0,-1.5,110.5,112.2,0.567,0.6,0.471,0.354,0.804,43.1,22.0,13.6,7.4,4.9,2.6,110.7,108.2,0.575,0,02/13/2020
818,Philadelphia 76ers,Brooklyn Nets,0.625,0.465,0.352,0.745,45.8,25.9,14.6,8.2,5.5,2.5,108.4,106.0,0.559,0.463,0.443,0.341,0.743,46.9,23.3,15.2,6.4,4.5,-0.6,107.2,107.7,0.548,1,02/20/2020
819,Golden State Warriors,Houston Rockets,0.214,0.434,0.339,0.811,42.0,24.7,14.6,8.3,4.6,-8.6,103.9,112.8,0.537,0.636,0.452,0.35,0.789,43.6,20.7,14.0,8.0,4.8,4.0,113.6,109.7,0.578,0,02/20/2020
820,Chicago Bulls,Charlotte Hornets,0.339,0.442,0.344,0.76,41.9,22.9,15.2,9.8,3.9,-3.2,105.1,108.2,0.544,0.345,0.434,0.347,0.749,44.1,24.4,15.2,6.8,4.3,-7.2,105.7,112.9,0.538,0,02/20/2020
821,Detroit Pistons,Milwaukee Bucks,0.328,0.461,0.368,0.744,42.8,24.3,15.7,7.4,4.7,-2.9,108.8,111.6,0.563,0.855,0.481,0.361,0.737,49.0,24.7,13.8,7.1,5.9,11.6,113.4,101.7,0.586,0,02/20/2020
822,Atlanta Hawks,Miami Heat,0.281,0.448,0.331,0.79,41.0,22.5,15.8,7.7,5.0,-8.1,105.9,113.9,0.553,0.636,0.467,0.376,0.78,45.0,25.3,14.9,7.3,4.2,3.2,111.7,108.8,0.584,1,02/20/2020
823,Sacramento Kings,Memphis Grizzlies,0.4,0.457,0.363,0.763,42.1,23.2,14.7,7.5,4.3,-2.8,108.5,111.0,0.56,0.509,0.473,0.352,0.777,44.3,26.3,14.7,7.6,5.5,-1.4,109.2,110.5,0.566,1,02/20/2020
824,Los Angeles Lakers,Memphis Grizzlies,0.778,0.488,0.362,0.728,45.7,26.0,15.0,8.4,6.9,7.4,113.4,106.2,0.581,0.5,0.473,0.352,0.771,44.4,26.2,14.7,7.7,5.4,-1.6,109.0,110.5,0.564,1,02/21/2020
825,New York Knicks,Indiana Pacers,0.304,0.44,0.336,0.692,46.4,21.7,14.3,7.7,4.6,-7.0,104.7,111.7,0.524,0.589,0.477,0.364,0.788,42.8,26.2,12.9,7.0,5.0,2.3,110.2,108.0,0.566,0,02/21/2020
826,Orlando Magic,Dallas Mavericks,0.429,0.433,0.334,0.765,45.2,23.5,12.8,8.7,5.9,-1.8,105.5,107.6,0.53,0.607,0.463,0.371,0.781,47.1,24.3,12.6,6.0,4.7,6.2,116.5,110.6,0.582,0,02/21/2020
827,Portland Trail Blazers,New Orleans Pelicans,0.439,0.456,0.37,0.804,45.0,19.7,12.7,5.8,6.2,-2.0,111.5,113.5,0.561,0.429,0.461,0.376,0.734,44.4,25.3,15.4,7.1,5.0,-1.2,110.7,112.2,0.569,0,02/21/2020
828,Utah Jazz,San Antonio Spurs,0.655,0.474,0.387,0.769,46.0,22.4,15.1,5.8,4.0,3.9,111.7,107.7,0.585,0.436,0.471,0.369,0.805,44.5,24.1,12.2,6.9,5.4,-1.1,111.6,112.4,0.568,0,02/21/2020
829,Minnesota Timberwolves,Boston Celtics,0.296,0.437,0.332,0.759,43.4,22.6,14.7,8.2,5.7,-3.5,107.2,110.6,0.547,0.709,0.463,0.363,0.801,45.7,23.1,13.7,8.2,5.7,6.9,112.6,105.8,0.57,0,02/21/2020
830,Washington Wizards,Cleveland Cavaliers,0.37,0.462,0.362,0.781,40.9,24.6,13.3,7.5,4.3,-4.1,111.1,115.1,0.564,0.273,0.455,0.349,0.762,44.5,22.3,16.5,6.8,3.3,-8.6,106.4,114.9,0.549,0,02/21/2020
831,Toronto Raptors,Phoenix Suns,0.732,0.461,0.377,0.797,44.6,25.2,14.4,8.7,4.9,6.4,111.4,104.9,0.575,0.393,0.462,0.345,0.821,42.2,26.3,14.5,7.7,3.9,-1.4,109.6,110.7,0.568,1,02/21/2020
832,Oklahoma City Thunder,Denver Nuggets,0.607,0.471,0.354,0.806,43.1,22.0,13.6,7.5,4.9,2.8,110.8,108.1,0.575,0.679,0.465,0.355,0.78,45.4,26.7,13.6,8.1,4.8,3.5,111.8,108.2,0.559,1,02/21/2020
833,Chicago Bulls,Phoenix Suns,0.333,0.442,0.345,0.762,41.8,22.8,15.4,9.9,4.0,-3.3,105.0,108.2,0.544,0.404,0.462,0.345,0.821,42.2,26.3,14.6,7.8,3.9,-1.3,109.6,110.6,0.568,0,02/22/2020
834,LA Clippers,Sacramento Kings,0.661,0.461,0.363,0.787,46.6,23.0,14.6,7.0,4.9,5.2,112.0,106.7,0.569,0.411,0.457,0.364,0.763,42.2,23.2,14.6,7.5,4.3,-2.6,108.4,110.8,0.56,0,02/22/2020
835,Miami Heat,Cleveland Cavaliers,0.643,0.469,0.378,0.78,44.7,25.5,14.9,7.4,4.2,3.5,112.0,108.7,0.586,0.268,0.455,0.349,0.762,44.4,22.4,16.7,6.8,3.3,-8.8,106.3,115.1,0.55,1,02/22/2020
836,Milwaukee Bucks,Philadelphia 76ers,0.857,0.482,0.36,0.736,49.1,24.9,13.9,7.0,5.9,11.8,113.4,101.6,0.586,0.614,0.463,0.352,0.747,45.8,25.7,14.6,8.2,5.5,2.1,108.1,106.1,0.557,1,02/22/2020
837,Utah Jazz,Houston Rockets,0.643,0.474,0.384,0.77,46.0,22.3,15.1,5.7,3.9,3.6,111.7,107.9,0.584,0.643,0.453,0.351,0.789,43.5,20.6,13.9,8.0,4.8,4.1,113.6,109.7,0.578,0,02/22/2020
838,Atlanta Hawks,Dallas Mavericks,0.293,0.448,0.329,0.787,41.2,22.5,15.7,7.7,5.0,-7.9,105.9,113.8,0.552,0.596,0.462,0.37,0.78,47.1,24.3,12.6,6.0,4.8,6.0,116.3,110.6,0.582,1,02/22/2020
839,Charlotte Hornets,Brooklyn Nets,0.339,0.433,0.347,0.746,44.1,24.4,15.2,6.7,4.3,-7.6,105.4,112.9,0.537,0.473,0.444,0.341,0.743,47.0,23.3,15.1,6.5,4.5,-0.1,107.3,107.3,0.549,0,02/22/2020
840,Golden State Warriors,New Orleans Pelicans,0.211,0.434,0.338,0.81,42.1,24.7,14.6,8.3,4.7,-8.7,103.9,112.8,0.537,0.439,0.462,0.376,0.731,44.6,25.4,15.3,7.1,5.0,-1.0,110.8,112.0,0.568,0,02/23/2020
841,Los Angeles Lakers,Boston Celtics,0.782,0.487,0.362,0.726,45.7,25.8,14.9,8.4,6.8,7.3,113.3,106.2,0.58,0.696,0.462,0.364,0.8,45.6,23.0,13.7,8.2,5.6,6.7,112.5,105.9,0.57,1,02/23/2020
842,Chicago Bulls,Washington Wizards,0.345,0.444,0.347,0.759,41.7,22.8,15.6,9.9,4.0,-3.0,105.2,108.2,0.546,0.364,0.463,0.363,0.783,40.7,24.5,13.5,7.6,4.2,-4.2,111.1,115.2,0.565,1,02/23/2020
843,Portland Trail Blazers,Detroit Pistons,0.448,0.456,0.371,0.802,45.0,19.7,12.6,5.8,6.2,-1.9,111.6,113.5,0.562,0.322,0.461,0.367,0.748,42.8,24.2,15.7,7.4,4.8,-2.9,108.8,111.7,0.563,1,02/23/2020
844,Denver Nuggets,Minnesota Timberwolves,0.684,0.467,0.355,0.778,45.2,26.7,13.6,8.2,4.8,3.7,112.0,108.3,0.561,0.291,0.437,0.332,0.759,43.3,22.6,14.7,8.1,5.7,-3.6,107.3,110.8,0.548,1,02/23/2020
845,Toronto Raptors,Indiana Pacers,0.737,0.462,0.377,0.798,44.8,25.3,14.4,8.7,5.0,7.1,111.6,104.5,0.576,0.579,0.474,0.362,0.786,42.7,26.2,13.0,7.1,5.0,1.4,109.6,108.2,0.562,1,02/23/2020
846,Oklahoma City Thunder,San Antonio Spurs,0.614,0.473,0.355,0.807,43.3,22.1,13.5,7.5,4.9,3.2,111.0,107.9,0.577,0.429,0.469,0.368,0.806,44.4,24.1,12.1,6.8,5.3,-1.6,111.3,112.6,0.566,1,02/23/2020
847,Philadelphia 76ers,Atlanta Hawks,0.621,0.464,0.352,0.75,45.8,25.7,14.5,8.2,5.5,2.4,108.4,106.2,0.559,0.288,0.447,0.327,0.789,41.2,22.5,15.7,7.7,5.0,-8.1,106.0,114.0,0.551,1,02/24/2020
848,Brooklyn Nets,Orlando Magic,0.464,0.444,0.343,0.742,47.1,23.4,15.1,6.5,4.5,-0.1,107.5,107.5,0.549,0.439,0.434,0.335,0.766,45.2,23.6,12.7,8.7,5.9,-1.7,105.7,107.7,0.531,0,02/24/2020
849,LA Clippers,Memphis Grizzlies,0.667,0.462,0.365,0.787,46.7,23.2,14.5,7.0,4.9,5.6,112.2,106.5,0.57,0.491,0.472,0.35,0.77,44.4,26.1,14.7,7.6,5.5,-2.0,108.8,110.7,0.563,1,02/24/2020
850,Houston Rockets,New York Knicks,0.649,0.454,0.351,0.786,43.4,20.6,13.9,8.0,4.9,4.2,113.7,109.6,0.579,0.298,0.44,0.337,0.692,46.5,21.6,14.4,7.8,4.7,-7.1,104.8,111.8,0.525,1,02/24/2020
851,Cleveland Cavaliers,Miami Heat,0.281,0.455,0.35,0.761,44.5,22.4,16.6,6.8,3.3,-8.5,106.5,115.0,0.55,0.632,0.469,0.378,0.779,44.7,25.6,14.9,7.4,4.3,3.3,111.9,108.9,0.585,1,02/24/2020
852,Utah Jazz,Phoenix Suns,0.632,0.474,0.384,0.773,45.7,22.2,15.2,5.8,3.9,3.2,111.7,108.3,0.585,0.414,0.463,0.348,0.822,42.1,26.4,14.6,7.8,3.9,-0.9,110.0,110.6,0.569,0,02/24/2020
853,Dallas Mavericks,Minnesota Timberwolves,0.603,0.463,0.37,0.779,47.1,24.3,12.6,6.0,4.8,6.1,116.5,110.6,0.583,0.286,0.437,0.333,0.758,43.2,22.5,14.6,8.1,5.7,-3.8,107.3,111.0,0.548,1,02/24/2020
854,Washington Wizards,Milwaukee Bucks,0.357,0.463,0.364,0.782,40.6,24.5,13.5,7.6,4.2,-4.1,111.1,115.2,0.566,0.86,0.483,0.362,0.738,48.9,24.8,14.0,7.0,5.9,11.6,113.5,101.8,0.588,0,02/24/2020
855,Golden State Warriors,Sacramento Kings,0.207,0.434,0.335,0.81,42.0,24.7,14.6,8.3,4.6,-8.9,103.7,112.8,0.537,0.421,0.458,0.365,0.757,42.2,23.3,14.5,7.5,4.3,-2.2,108.5,110.5,0.56,0,02/25/2020
856,Los Angeles Lakers,New Orleans Pelicans,0.786,0.486,0.36,0.726,45.7,25.8,14.9,8.4,6.9,7.3,113.2,106.0,0.579,0.431,0.461,0.375,0.732,44.5,25.5,15.4,7.1,4.9,-1.1,110.5,111.9,0.568,1,02/25/2020
857,Chicago Bulls,Oklahoma City Thunder,0.339,0.446,0.348,0.759,41.6,22.8,15.6,9.9,4.0,-3.0,105.5,108.6,0.547,0.621,0.474,0.357,0.805,43.2,22.1,13.5,7.5,4.9,3.2,111.3,108.2,0.579,0,02/25/2020
858,Portland Trail Blazers,Boston Celtics,0.441,0.456,0.372,0.801,44.9,19.8,12.7,5.8,6.2,-2.1,111.4,113.5,0.562,0.702,0.463,0.366,0.802,45.6,22.9,13.7,8.1,5.6,6.8,112.6,105.8,0.571,0,02/25/2020
859,Indiana Pacers,Charlotte Hornets,0.586,0.475,0.363,0.787,43.0,26.3,13.0,7.1,5.1,2.1,109.8,107.7,0.564,0.333,0.431,0.346,0.741,44.0,24.3,15.1,6.8,4.2,-8.1,104.9,113.1,0.534,1,02/25/2020
860,Denver Nuggets,Detroit Pistons,0.69,0.469,0.356,0.779,45.2,26.9,13.7,8.2,4.8,3.9,112.2,108.2,0.563,0.317,0.46,0.367,0.749,42.7,24.3,15.7,7.4,4.7,-3.2,108.8,111.8,0.562,1,02/25/2020
861,Toronto Raptors,Milwaukee Bucks,0.724,0.46,0.376,0.797,44.8,25.2,14.4,8.6,5.0,6.8,111.3,104.5,0.574,0.862,0.481,0.361,0.74,49.0,24.8,13.9,7.0,6.0,11.6,113.3,101.7,0.588,0,02/25/2020
862,San Antonio Spurs,Dallas Mavericks,0.421,0.468,0.367,0.805,44.5,24.1,12.2,6.8,5.3,-1.7,111.0,112.5,0.565,0.61,0.462,0.37,0.777,47.0,24.3,12.7,6.1,4.8,6.1,116.3,110.4,0.582,0,02/26/2020
863,Phoenix Suns,LA Clippers,0.407,0.462,0.346,0.823,42.3,26.5,14.6,7.8,3.8,-1.1,109.7,110.5,0.568,0.672,0.462,0.365,0.789,46.7,23.2,14.5,7.1,4.9,5.6,112.1,106.3,0.57,0,02/26/2020
864,Houston Rockets,Memphis Grizzlies,0.655,0.456,0.353,0.787,43.4,20.6,13.9,8.0,4.9,4.6,114.0,109.6,0.581,0.483,0.47,0.35,0.767,44.4,26.1,14.7,7.7,5.4,-2.5,108.8,111.1,0.561,1,02/26/2020
865,Cleveland Cavaliers,Philadelphia 76ers,0.293,0.456,0.351,0.763,44.6,22.5,16.6,6.8,3.3,-8.2,106.7,114.8,0.551,0.61,0.463,0.352,0.749,45.6,25.7,14.4,8.3,5.6,2.1,108.3,106.3,0.558,1,02/26/2020
866,Miami Heat,Minnesota Timberwolves,0.621,0.47,0.379,0.779,44.7,25.6,15.0,7.4,4.4,3.2,112.0,109.1,0.586,0.298,0.438,0.334,0.757,43.0,22.5,14.6,8.2,5.7,-3.7,107.6,111.2,0.549,0,02/26/2020
867,Utah Jazz,Boston Celtics,0.621,0.473,0.382,0.772,45.7,22.1,15.1,5.8,3.9,3.0,111.7,108.6,0.584,0.707,0.464,0.367,0.802,45.6,22.9,13.7,8.1,5.6,6.9,112.8,106.0,0.572,0,02/26/2020
868,Atlanta Hawks,Orlando Magic,0.283,0.447,0.327,0.791,41.2,22.6,15.6,7.6,5.0,-8.1,106.2,114.2,0.552,0.448,0.435,0.337,0.765,45.3,23.7,12.7,8.6,6.0,-1.5,106.0,107.9,0.532,0,02/26/2020
869,Charlotte Hornets,New York Knicks,0.345,0.432,0.346,0.742,43.9,24.3,15.1,6.8,4.2,-7.9,105.1,113.0,0.535,0.293,0.441,0.336,0.692,46.4,21.6,14.4,7.7,4.7,-7.0,104.8,111.8,0.525,1,02/26/2020
870,Washington Wizards,Brooklyn Nets,0.368,0.463,0.364,0.783,40.6,24.5,13.5,7.6,4.1,-4.0,111.0,115.0,0.565,0.456,0.444,0.342,0.741,47.2,23.3,15.1,6.5,4.5,-0.2,107.4,107.5,0.549,1,02/26/2020
871,Philadelphia 76ers,New York Knicks,0.617,0.463,0.354,0.749,45.6,25.8,14.3,8.3,5.6,2.2,108.5,106.5,0.558,0.288,0.442,0.336,0.69,46.4,21.8,14.3,7.7,4.7,-7.1,105.0,112.0,0.526,1,02/27/2020
872,Golden State Warriors,Los Angeles Lakers,0.203,0.434,0.334,0.811,41.9,24.7,14.8,8.3,4.6,-9.2,103.4,112.8,0.536,0.789,0.487,0.36,0.725,45.6,25.8,14.9,8.5,6.8,7.7,113.1,105.6,0.579,0,02/27/2020
873,Indiana Pacers,Portland Trail Blazers,0.593,0.475,0.362,0.787,43.1,26.3,13.0,7.2,5.1,2.1,109.8,107.6,0.563,0.433,0.456,0.37,0.799,44.9,19.7,12.7,5.8,6.1,-2.2,111.3,113.4,0.561,1,02/27/2020
874,Oklahoma City Thunder,Sacramento Kings,0.627,0.474,0.357,0.804,43.1,22.1,13.5,7.5,4.9,3.2,111.4,108.3,0.579,0.414,0.458,0.364,0.76,42.2,23.4,14.6,7.5,4.2,-2.2,108.6,110.6,0.56,1,02/27/2020
875,Phoenix Suns,Detroit Pistons,0.4,0.464,0.347,0.821,42.2,26.6,14.7,7.8,3.9,-1.1,109.9,110.6,0.569,0.328,0.461,0.368,0.749,42.6,24.3,15.6,7.5,4.7,-3.1,108.9,111.9,0.563,0,02/28/2020
876,LA Clippers,Denver Nuggets,0.678,0.463,0.367,0.79,46.7,23.4,14.5,7.0,4.9,6.0,112.4,106.3,0.571,0.678,0.469,0.356,0.778,45.1,26.7,13.7,8.2,4.8,3.4,112.1,108.6,0.562,1,02/28/2020
877,Orlando Magic,Minnesota Timberwolves,0.458,0.437,0.336,0.766,45.3,23.9,12.7,8.6,6.0,-1.3,106.4,108.0,0.534,0.293,0.439,0.335,0.756,42.7,22.6,14.6,8.2,5.7,-3.8,107.7,111.4,0.55,1,02/28/2020
878,Miami Heat,Dallas Mavericks,0.627,0.47,0.381,0.778,44.6,25.7,14.9,7.4,4.3,3.3,112.3,109.3,0.588,0.6,0.463,0.371,0.779,46.8,24.3,12.6,6.0,4.8,5.9,116.3,110.7,0.583,1,02/28/2020
879,Milwaukee Bucks,Oklahoma City Thunder,0.864,0.482,0.363,0.741,49.2,24.9,14.0,7.0,5.9,12.1,113.5,101.3,0.588,0.617,0.472,0.353,0.802,43.0,22.0,13.5,7.5,4.9,2.4,110.9,108.5,0.576,1,02/28/2020
880,Utah Jazz,Washington Wizards,0.627,0.474,0.385,0.771,45.8,22.1,15.1,5.8,3.9,3.1,111.9,108.7,0.585,0.362,0.462,0.365,0.782,40.6,24.4,13.4,7.7,4.1,-4.1,111.1,115.1,0.565,1,02/28/2020
881,Atlanta Hawks,Brooklyn Nets,0.295,0.448,0.33,0.79,41.4,22.7,15.5,7.6,4.9,-7.6,106.6,114.2,0.553,0.448,0.444,0.343,0.741,47.0,23.4,15.1,6.5,4.5,-0.5,107.5,108.0,0.549,1,02/28/2020
882,Toronto Raptors,Charlotte Hornets,0.712,0.458,0.373,0.794,44.8,25.2,14.3,8.7,5.0,6.6,111.1,104.5,0.572,0.356,0.432,0.347,0.741,44.2,24.3,15.2,6.7,4.3,-7.7,105.1,112.8,0.535,0,02/28/2020
883,Memphis Grizzlies,Sacramento Kings,0.475,0.47,0.348,0.767,44.5,26.1,14.7,7.6,5.4,-2.5,108.6,111.0,0.56,0.424,0.457,0.363,0.761,42.3,23.4,14.5,7.6,4.2,-2.1,108.5,110.4,0.56,0,02/28/2020
884,New Orleans Pelicans,Cleveland Cavaliers,0.441,0.463,0.375,0.732,44.6,25.6,15.4,7.2,5.0,-0.9,110.6,111.8,0.569,0.288,0.456,0.351,0.761,44.4,22.6,16.6,6.8,3.3,-8.2,106.6,114.8,0.55,1,02/28/2020
885,San Antonio Spurs,Orlando Magic,0.431,0.469,0.368,0.804,44.3,24.1,12.2,6.9,5.3,-1.6,111.1,112.5,0.566,0.45,0.438,0.337,0.765,45.3,23.9,12.8,8.6,5.9,-1.3,106.5,108.0,0.535,1,02/29/2020
886,New York Knicks,Chicago Bulls,0.3,0.444,0.337,0.69,46.5,21.9,14.4,7.6,4.7,-6.8,105.4,112.1,0.527,0.333,0.446,0.35,0.757,41.5,22.9,15.4,9.9,4.0,-3.2,105.8,109.0,0.548,1,02/29/2020
887,Phoenix Suns,Golden State Warriors,0.393,0.463,0.348,0.821,42.2,26.5,14.8,7.8,3.9,-1.3,109.7,110.7,0.569,0.217,0.435,0.334,0.809,42.0,24.8,14.7,8.3,4.6,-8.8,103.6,112.6,0.537,0,02/29/2020
888,Boston Celtics,Houston Rockets,0.695,0.463,0.366,0.801,45.7,22.9,13.7,8.2,5.6,6.8,112.6,105.9,0.57,0.661,0.455,0.351,0.787,43.5,20.5,13.9,8.1,4.9,4.5,113.8,109.5,0.58,0,02/29/2020
889,Cleveland Cavaliers,Indiana Pacers,0.283,0.457,0.35,0.762,44.3,22.7,16.6,6.8,3.3,-8.2,106.6,114.8,0.551,0.6,0.476,0.362,0.787,43.0,26.3,13.0,7.2,5.1,2.2,109.8,107.6,0.564,0,02/29/2020
890,Miami Heat,Brooklyn Nets,0.633,0.47,0.38,0.779,44.6,25.8,14.8,7.3,4.3,3.3,112.4,109.4,0.587,0.441,0.444,0.343,0.741,47.0,23.5,15.0,6.4,4.5,-0.6,107.6,108.2,0.55,1,02/29/2020
891,Atlanta Hawks,Portland Trail Blazers,0.306,0.45,0.332,0.791,41.2,22.9,15.5,7.6,4.9,-7.3,106.9,114.1,0.555,0.426,0.457,0.369,0.798,44.8,19.6,12.8,5.9,6.1,-2.3,111.3,113.6,0.561,1,02/29/2020
892,Memphis Grizzlies,Los Angeles Lakers,0.483,0.469,0.348,0.767,44.7,26.2,14.6,7.7,5.4,-2.2,108.6,110.7,0.56,0.776,0.485,0.358,0.724,45.6,25.8,15.0,8.4,6.8,7.3,112.8,105.7,0.578,1,02/29/2020
