,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
540,Milwaukee Bucks,New York Knicks,0.622,0.487,0.39,0.74,47.3,25.4,13.3,8.0,4.9,6.9,117.4,110.1,0.593,0.5,0.455,0.371,0.775,47.9,21.8,14.3,6.8,5.0,-0.4,108.5,108.8,0.551,1,03/11/2021
541,Sacramento Kings,Houston Rockets,0.405,0.48,0.368,0.723,42.2,25.7,13.5,6.6,4.7,-4.9,113.6,118.6,0.577,0.314,0.436,0.33,0.755,41.6,21.8,14.4,7.9,5.5,-5.6,105.5,110.5,0.547,1,03/11/2021
542,Charlotte Hornets,Detroit Pistons,0.5,0.463,0.384,0.781,43.6,26.8,15.2,8.2,4.6,-0.4,111.4,111.7,0.573,0.27,0.442,0.351,0.774,42.9,24.4,14.7,7.8,5.0,-3.9,108.3,112.1,0.553,1,03/11/2021
543,Toronto Raptors,Atlanta Hawks,0.459,0.452,0.385,0.832,41.6,25.2,13.8,8.5,5.5,1.4,113.3,112.0,0.58,0.459,0.453,0.362,0.822,45.9,24.2,14.3,6.9,5.0,0.4,112.7,112.5,0.573,0,03/11/2021
544,Oklahoma City Thunder,Dallas Mavericks,0.432,0.446,0.344,0.739,44.0,22.8,14.2,6.8,4.2,-5.1,104.7,110.0,0.55,0.528,0.465,0.351,0.781,43.3,22.9,12.3,6.4,4.6,-0.4,112.7,112.9,0.577,1,03/11/2021
545,New Orleans Pelicans,Minnesota Timberwolves,0.405,0.483,0.355,0.727,46.3,25.7,14.0,7.3,4.1,-1.2,115.3,116.7,0.578,0.216,0.438,0.35,0.766,42.0,24.6,14.2,8.5,5.6,-7.8,105.8,113.1,0.538,0,03/11/2021
546,San Antonio Spurs,Orlando Magic,0.559,0.456,0.365,0.79,44.2,24.8,11.1,7.3,4.8,0.5,109.7,109.2,0.552,0.342,0.43,0.353,0.792,46.8,22.6,13.3,6.9,4.2,-7.2,105.0,112.2,0.53,1,03/12/2021
547,Los Angeles Lakers,Indiana Pacers,0.658,0.48,0.35,0.746,45.3,24.3,15.1,7.3,6.1,5.0,111.1,106.0,0.574,0.444,0.472,0.359,0.784,41.0,26.1,13.7,8.5,5.8,0.1,110.6,110.7,0.572,1,03/12/2021
548,Chicago Bulls,Miami Heat,0.444,0.482,0.381,0.803,43.1,25.4,15.7,6.6,4.3,-1.1,111.0,112.5,0.587,0.526,0.462,0.352,0.788,42.8,26.1,15.6,7.3,4.0,-1.0,107.8,108.8,0.576,0,03/12/2021
549,Utah Jazz,Houston Rockets,0.757,0.468,0.398,0.781,48.0,23.9,14.3,6.4,5.5,9.0,116.5,107.8,0.596,0.306,0.434,0.326,0.753,41.8,21.6,14.3,7.9,5.5,-5.8,105.2,110.5,0.543,1,03/12/2021
550,Washington Wizards,Philadelphia 76ers,0.389,0.459,0.343,0.765,41.9,23.6,13.6,7.3,3.5,-5.0,109.2,113.9,0.561,0.684,0.481,0.366,0.788,44.7,23.0,15.1,8.6,6.1,4.5,112.5,108.1,0.584,0,03/12/2021
551,Memphis Grizzlies,Denver Nuggets,0.5,0.465,0.358,0.79,44.9,26.8,13.7,9.7,4.4,1.2,110.3,109.1,0.556,0.595,0.487,0.386,0.785,44.0,26.5,13.6,8.2,4.4,5.2,116.2,111.0,0.591,0,03/12/2021
552,New Orleans Pelicans,Cleveland Cavaliers,0.421,0.482,0.353,0.729,46.9,25.7,14.0,7.2,4.1,-0.3,115.3,115.9,0.576,0.378,0.451,0.342,0.726,43.6,23.3,15.9,8.4,5.3,-8.2,104.3,112.5,0.537,1,03/12/2021
553,Phoenix Suns,Indiana Pacers,0.676,0.487,0.383,0.832,43.6,27.4,13.2,6.6,4.3,6.0,114.8,108.8,0.595,0.459,0.473,0.361,0.785,41.0,26.0,13.7,8.5,5.8,0.4,110.8,110.5,0.574,0,03/13/2021
554,Brooklyn Nets,Detroit Pistons,0.667,0.499,0.405,0.802,43.1,26.4,14.0,6.3,5.3,5.1,118.0,113.2,0.619,0.263,0.441,0.349,0.773,43.0,24.5,14.6,7.9,5.1,-3.9,108.1,111.9,0.551,1,03/13/2021
555,Atlanta Hawks,Sacramento Kings,0.474,0.455,0.362,0.817,45.9,24.2,14.2,6.9,4.9,0.8,113.1,112.5,0.574,0.395,0.479,0.363,0.724,42.4,25.7,13.5,6.6,4.6,-5.2,113.6,118.8,0.575,1,03/13/2021
556,Denver Nuggets,Dallas Mavericks,0.579,0.485,0.386,0.784,44.1,26.6,13.6,8.1,4.3,4.7,116.1,111.4,0.589,0.541,0.466,0.352,0.783,43.5,23.0,12.3,6.3,4.6,-0.1,113.1,112.9,0.578,0,03/13/2021
557,Minnesota Timberwolves,Portland Trail Blazers,0.211,0.44,0.351,0.765,42.4,24.5,14.3,8.4,5.6,-7.7,106.2,113.4,0.54,0.595,0.447,0.382,0.828,44.3,20.4,11.6,7.2,5.1,-0.5,115.8,116.3,0.572,0,03/13/2021
558,Charlotte Hornets,Toronto Raptors,0.514,0.463,0.385,0.781,43.7,26.9,15.5,8.2,4.6,-0.1,111.2,111.3,0.575,0.447,0.45,0.383,0.832,41.7,25.1,13.8,8.5,5.5,1.1,112.9,111.8,0.578,1,03/13/2021
559,Washington Wizards,Milwaukee Bucks,0.378,0.459,0.344,0.765,41.7,23.5,13.5,7.3,3.5,-5.0,109.0,113.8,0.562,0.632,0.486,0.39,0.744,47.4,25.6,13.4,8.0,4.8,6.8,117.2,110.0,0.592,0,03/13/2021
560,Oklahoma City Thunder,New York Knicks,0.421,0.447,0.341,0.739,43.9,22.7,14.3,6.7,4.2,-5.5,104.5,110.2,0.55,0.513,0.455,0.372,0.775,47.9,21.9,14.2,7.0,4.9,0.2,108.8,108.6,0.553,0,03/13/2021
561,Philadelphia 76ers,San Antonio Spurs,0.692,0.483,0.37,0.786,44.9,23.2,15.0,8.5,6.1,5.2,113.0,108.0,0.586,0.543,0.455,0.361,0.788,43.9,24.7,11.0,7.3,4.9,-0.5,109.5,109.8,0.55,1,03/14/2021
562,Golden State Warriors,Utah Jazz,0.513,0.464,0.368,0.777,41.6,26.7,14.3,7.7,4.7,0.1,109.3,109.2,0.576,0.737,0.467,0.396,0.781,48.1,23.8,14.3,6.4,5.5,8.4,116.4,108.3,0.595,1,03/14/2021
563,Chicago Bulls,Toronto Raptors,0.459,0.481,0.378,0.802,43.5,25.7,15.5,6.6,4.4,-0.4,111.1,111.9,0.586,0.436,0.448,0.38,0.829,41.5,25.1,13.7,8.4,5.5,0.4,112.4,111.9,0.575,1,03/14/2021
564,Orlando Magic,Miami Heat,0.333,0.43,0.355,0.79,46.7,22.7,13.5,6.8,4.1,-7.1,104.9,112.0,0.531,0.538,0.461,0.349,0.791,42.8,26.1,15.5,7.5,4.0,-0.9,107.6,108.6,0.575,0,03/14/2021
565,Houston Rockets,Boston Celtics,0.297,0.432,0.326,0.75,41.6,21.6,14.2,7.9,5.5,-6.4,105.1,110.9,0.542,0.526,0.469,0.375,0.758,44.3,22.7,14.2,8.0,5.1,1.2,113.0,111.8,0.572,0,03/14/2021
566,Atlanta Hawks,Cleveland Cavaliers,0.487,0.455,0.363,0.82,46.1,24.2,14.4,6.9,4.9,1.3,113.1,112.1,0.574,0.368,0.45,0.34,0.72,43.5,23.3,15.9,8.3,5.3,-8.5,104.0,112.6,0.535,1,03/14/2021
567,Minnesota Timberwolves,Portland Trail Blazers,0.231,0.441,0.351,0.764,42.5,24.5,14.3,8.3,5.6,-7.5,106.4,113.4,0.542,0.579,0.446,0.382,0.828,44.2,20.5,11.6,7.2,5.0,-0.5,115.8,116.3,0.572,1,03/14/2021
568,New Orleans Pelicans,LA Clippers,0.436,0.486,0.355,0.731,46.7,26.0,14.2,7.2,4.1,0.2,115.8,115.8,0.58,0.625,0.483,0.417,0.843,44.8,24.7,13.4,7.2,4.6,5.3,116.7,111.6,0.603,1,03/14/2021
569,Oklahoma City Thunder,Memphis Grizzlies,0.436,0.45,0.345,0.742,43.9,22.8,14.6,6.8,4.2,-5.2,105.0,110.5,0.555,0.486,0.466,0.357,0.787,44.5,26.7,13.5,9.8,4.3,1.0,110.5,109.5,0.557,1,03/14/2021
570,Golden State Warriors,Los Angeles Lakers,0.5,0.464,0.367,0.774,41.3,26.6,14.4,7.8,4.7,-0.6,109.0,109.6,0.575,0.667,0.484,0.352,0.746,45.3,24.6,15.2,7.4,6.0,5.7,111.4,105.7,0.578,0,03/15/2021
571,Phoenix Suns,Memphis Grizzlies,0.684,0.489,0.383,0.834,43.5,27.4,13.2,6.6,4.3,6.5,115.0,108.5,0.597,0.472,0.466,0.354,0.784,44.4,26.4,13.5,9.8,4.2,0.3,110.2,109.9,0.556,1,03/15/2021
572,Brooklyn Nets,New York Knicks,0.675,0.501,0.405,0.801,43.1,26.5,14.0,6.2,5.3,5.1,118.1,113.2,0.62,0.5,0.454,0.372,0.777,47.7,21.7,14.1,7.0,4.8,0.0,108.9,108.8,0.552,1,03/15/2021
573,Detroit Pistons,San Antonio Spurs,0.256,0.442,0.348,0.767,42.9,24.5,14.5,7.9,5.1,-4.1,108.0,111.9,0.551,0.556,0.458,0.364,0.787,44.0,24.8,11.3,7.2,5.1,-0.2,109.6,109.7,0.552,0,03/15/2021
574,Dallas Mavericks,LA Clippers,0.526,0.466,0.354,0.783,43.3,23.1,12.4,6.4,4.6,-0.3,112.9,113.0,0.579,0.634,0.483,0.418,0.843,44.9,24.7,13.3,7.3,4.5,5.5,116.8,111.6,0.602,0,03/15/2021
575,Denver Nuggets,Indiana Pacers,0.59,0.484,0.389,0.785,44.4,26.8,13.5,8.1,4.4,5.0,116.4,111.4,0.589,0.447,0.472,0.362,0.786,41.0,26.1,13.7,8.5,5.9,0.0,110.8,110.9,0.573,1,03/15/2021
576,Charlotte Hornets,Sacramento Kings,0.526,0.464,0.386,0.782,43.7,26.9,15.3,8.2,4.6,0.1,111.5,111.4,0.575,0.385,0.481,0.361,0.723,42.4,25.8,13.5,6.6,4.6,-5.2,113.6,118.8,0.576,1,03/15/2021
577,Washington Wizards,Milwaukee Bucks,0.368,0.46,0.347,0.764,41.4,23.7,13.5,7.3,3.4,-5.2,109.1,114.0,0.563,0.641,0.487,0.39,0.749,47.3,25.6,13.4,7.9,4.8,6.9,117.3,110.0,0.594,0,03/15/2021
578,Philadelphia 76ers,New York Knicks,0.7,0.481,0.369,0.785,45.1,23.2,14.9,8.5,6.2,5.2,112.8,107.8,0.583,0.488,0.454,0.371,0.773,47.7,21.7,14.1,7.0,4.8,-0.1,108.7,108.7,0.551,1,03/16/2021
579,Los Angeles Lakers,Minnesota Timberwolves,0.675,0.486,0.355,0.749,45.2,24.9,15.1,7.3,5.9,6.0,112.0,106.0,0.581,0.225,0.443,0.35,0.763,42.2,24.6,14.2,8.3,5.6,-7.7,106.7,113.9,0.544,1,03/16/2021
580,Chicago Bulls,Oklahoma City Thunder,0.474,0.482,0.376,0.803,43.5,25.7,15.5,6.6,4.4,0.1,111.5,111.7,0.586,0.425,0.45,0.345,0.744,43.9,22.6,14.7,6.8,4.3,-5.6,105.0,110.9,0.554,1,03/16/2021
581,Boston Celtics,Utah Jazz,0.513,0.47,0.374,0.758,44.3,22.8,14.2,8.0,5.1,1.0,113.0,112.1,0.572,0.744,0.468,0.397,0.784,47.9,23.8,14.4,6.4,5.5,8.4,116.6,108.5,0.596,0,03/16/2021
582,Houston Rockets,Atlanta Hawks,0.289,0.434,0.327,0.75,41.6,21.8,14.2,7.9,5.5,-6.5,105.4,111.3,0.543,0.5,0.456,0.365,0.821,46.0,24.4,14.4,6.9,5.0,1.5,113.4,112.2,0.576,0,03/16/2021
583,Miami Heat,Cleveland Cavaliers,0.55,0.462,0.349,0.794,43.0,26.3,15.5,7.6,4.0,-0.5,108.0,108.5,0.576,0.359,0.45,0.338,0.72,43.5,23.3,15.9,8.3,5.3,-8.7,104.1,112.8,0.535,1,03/16/2021
584,Portland Trail Blazers,New Orleans Pelicans,0.59,0.448,0.383,0.834,43.9,20.4,11.8,7.2,5.1,-0.5,116.0,116.4,0.576,0.425,0.487,0.358,0.732,46.5,26.2,14.2,7.2,4.0,0.2,115.9,116.0,0.582,1,03/16/2021
585,Philadelphia 76ers,Milwaukee Bucks,0.683,0.479,0.368,0.784,45.2,23.2,15.0,8.6,6.2,4.9,112.1,107.3,0.58,0.65,0.485,0.386,0.749,47.3,25.4,13.6,8.0,4.7,6.8,116.5,109.3,0.591,0,03/17/2021
586,Chicago Bulls,San Antonio Spurs,0.462,0.481,0.375,0.804,43.7,25.6,15.5,6.6,4.3,-0.1,111.2,111.7,0.585,0.568,0.457,0.361,0.785,44.1,24.7,11.3,7.2,5.1,0.0,109.6,109.4,0.551,0,03/17/2021
587,Houston Rockets,Golden State Warriors,0.282,0.433,0.326,0.74,41.8,21.7,14.3,7.9,5.4,-6.7,105.1,111.2,0.541,0.512,0.463,0.367,0.775,41.5,26.7,14.4,7.8,4.7,-0.3,108.9,109.2,0.575,0,03/17/2021
588,Cleveland Cavaliers,Boston Celtics,0.375,0.452,0.34,0.724,43.5,23.3,15.9,8.2,5.3,-8.3,104.5,112.8,0.538,0.5,0.469,0.371,0.756,44.3,22.8,14.1,8.1,5.2,0.8,113.0,112.3,0.571,1,03/17/2021
589,Detroit Pistons,Toronto Raptors,0.275,0.443,0.349,0.771,43.2,24.5,14.7,7.9,5.1,-3.9,108.3,112.0,0.553,0.425,0.448,0.378,0.826,41.3,25.1,13.6,8.4,5.5,0.3,112.4,112.1,0.575,1,03/17/2021
590,Indiana Pacers,Brooklyn Nets,0.436,0.473,0.36,0.786,40.8,26.1,13.7,8.5,5.8,-0.3,110.7,111.1,0.574,0.683,0.501,0.404,0.8,43.2,26.3,14.1,6.3,5.2,5.2,118.0,113.1,0.62,0,03/17/2021
591,Dallas Mavericks,LA Clippers,0.538,0.467,0.356,0.784,43.4,22.9,12.5,6.4,4.7,0.1,112.9,112.5,0.58,0.619,0.482,0.415,0.839,44.8,24.6,13.3,7.4,4.5,5.0,116.2,111.5,0.6,1,03/17/2021
592,Denver Nuggets,Charlotte Hornets,0.6,0.487,0.388,0.784,44.4,27.0,13.6,8.2,4.4,5.5,116.6,111.1,0.591,0.513,0.463,0.384,0.779,43.4,26.8,15.3,8.3,4.5,-0.6,111.2,111.7,0.575,1,03/17/2021
593,Washington Wizards,Sacramento Kings,0.359,0.461,0.343,0.766,41.6,23.7,13.5,7.2,3.4,-5.1,109.1,113.9,0.563,0.4,0.48,0.359,0.727,42.2,25.7,13.4,6.6,4.6,-5.0,113.6,118.5,0.575,0,03/17/2021
594,Memphis Grizzlies,Miami Heat,0.486,0.463,0.35,0.783,44.6,26.3,13.4,9.7,4.2,0.4,109.8,109.4,0.553,0.537,0.459,0.347,0.792,43.3,26.1,15.4,7.5,4.0,-0.5,107.6,108.2,0.572,1,03/17/2021
595,Los Angeles Lakers,Charlotte Hornets,0.683,0.486,0.354,0.749,45.2,24.8,15.0,7.2,5.9,6.1,112.0,106.0,0.58,0.5,0.464,0.384,0.775,43.4,26.8,15.4,8.2,4.6,-0.8,111.0,111.7,0.575,1,03/18/2021
596,New York Knicks,Orlando Magic,0.5,0.453,0.372,0.771,47.7,21.8,14.0,7.0,4.8,0.0,108.6,108.6,0.55,0.325,0.43,0.353,0.79,46.9,22.7,13.5,6.8,4.2,-7.0,104.8,111.7,0.531,1,03/18/2021
597,Phoenix Suns,Minnesota Timberwolves,0.667,0.49,0.384,0.831,43.6,27.4,13.4,6.6,4.3,6.2,115.0,108.8,0.598,0.244,0.443,0.349,0.76,42.1,24.5,14.1,8.5,5.6,-7.4,107.0,113.9,0.544,0,03/18/2021
598,Portland Trail Blazers,New Orleans Pelicans,0.6,0.446,0.381,0.835,44.1,20.2,11.8,7.2,5.2,-0.3,115.8,116.0,0.574,0.415,0.485,0.356,0.731,46.5,26.2,14.2,7.2,4.1,0.0,115.5,115.8,0.58,1,03/18/2021
599,Atlanta Hawks,Oklahoma City Thunder,0.512,0.458,0.365,0.821,46.1,24.4,14.4,6.9,5.0,2.1,113.5,111.8,0.577,0.415,0.448,0.346,0.744,43.8,22.6,14.6,6.8,4.3,-6.0,104.8,111.1,0.552,1,03/18/2021
600,Washington Wizards,Utah Jazz,0.375,0.463,0.344,0.767,41.5,23.6,13.5,7.1,3.3,-4.7,109.4,113.9,0.565,0.725,0.467,0.397,0.778,47.7,23.7,14.4,6.4,5.4,8.0,116.5,108.8,0.596,1,03/18/2021
601,Phoenix Suns,Minnesota Timberwolves,0.675,0.49,0.387,0.829,43.5,27.4,13.5,6.6,4.3,6.4,114.9,108.6,0.598,0.238,0.444,0.35,0.761,42.0,24.4,14.3,8.4,5.6,-7.5,106.8,113.9,0.545,1,03/19/2021
602,Boston Celtics,Sacramento Kings,0.488,0.468,0.371,0.756,44.3,22.8,14.2,8.1,5.2,0.5,112.8,112.3,0.569,0.415,0.48,0.36,0.729,42.3,25.7,13.4,6.6,4.7,-4.6,113.5,118.1,0.576,0,03/19/2021
603,Orlando Magic,Brooklyn Nets,0.341,0.432,0.358,0.788,46.8,22.8,13.6,6.7,4.1,-6.6,105.2,111.8,0.534,0.667,0.5,0.4,0.799,43.1,26.3,14.0,6.4,5.2,4.8,117.9,113.3,0.618,1,03/19/2021
604,Houston Rockets,Detroit Pistons,0.275,0.433,0.325,0.741,41.7,21.7,14.3,7.8,5.4,-6.9,105.0,111.3,0.541,0.293,0.443,0.352,0.775,43.3,24.6,14.7,7.9,5.1,-3.5,108.5,111.7,0.554,0,03/19/2021
605,Cleveland Cavaliers,San Antonio Spurs,0.366,0.451,0.338,0.726,43.6,23.2,15.8,8.2,5.2,-8.2,104.6,113.0,0.537,0.579,0.457,0.361,0.786,44.3,24.6,11.3,7.1,5.1,0.1,109.8,109.5,0.552,0,03/19/2021
606,Miami Heat,Indiana Pacers,0.524,0.459,0.345,0.796,43.1,26.0,15.3,7.6,4.0,-1.2,107.6,108.9,0.572,0.45,0.476,0.366,0.784,40.9,26.4,13.8,8.5,5.9,0.4,111.4,111.0,0.577,0,03/19/2021
607,Portland Trail Blazers,Dallas Mavericks,0.61,0.447,0.383,0.835,44.2,20.2,11.7,7.2,5.1,-0.1,116.2,116.2,0.575,0.525,0.469,0.359,0.786,43.3,23.0,12.5,6.4,4.7,-0.1,113.2,113.0,0.583,1,03/19/2021
608,Denver Nuggets,Chicago Bulls,0.61,0.488,0.389,0.783,44.3,27.0,13.5,8.2,4.3,5.5,116.7,111.3,0.592,0.45,0.482,0.378,0.801,43.5,25.7,15.5,6.6,4.3,-0.2,111.4,111.9,0.586,1,03/19/2021
609,Toronto Raptors,Utah Jazz,0.415,0.449,0.381,0.826,41.1,25.3,13.6,8.4,5.5,0.2,112.5,112.3,0.576,0.732,0.467,0.395,0.781,47.8,23.6,14.4,6.5,5.4,7.8,116.6,109.0,0.596,0,03/19/2021
610,Memphis Grizzlies,Golden State Warriors,0.474,0.463,0.349,0.784,44.6,26.3,13.6,9.7,4.2,0.1,109.6,109.4,0.553,0.524,0.464,0.367,0.774,41.5,26.8,14.4,7.9,4.7,0.0,108.9,108.9,0.575,0,03/19/2021
611,Philadelphia 76ers,Sacramento Kings,0.69,0.481,0.37,0.783,45.4,23.2,14.9,8.6,6.1,5.4,112.5,107.3,0.582,0.405,0.479,0.36,0.726,42.1,25.7,13.3,6.6,4.7,-5.1,113.3,118.5,0.575,1,03/20/2021
612,Los Angeles Lakers,Atlanta Hawks,0.667,0.484,0.353,0.749,45.4,24.7,15.0,7.2,5.9,5.8,111.7,105.9,0.579,0.524,0.457,0.364,0.822,46.2,24.5,14.3,7.0,5.1,2.1,113.3,111.5,0.575,0,03/20/2021
613,LA Clippers,Charlotte Hornets,0.628,0.483,0.413,0.843,44.8,24.7,13.3,7.5,4.4,5.5,116.6,111.3,0.601,0.488,0.462,0.383,0.774,43.4,26.8,15.4,8.2,4.6,-1.4,110.8,112.2,0.574,1,03/20/2021
614,Milwaukee Bucks,San Antonio Spurs,0.659,0.485,0.385,0.751,47.3,25.3,13.5,7.9,4.6,6.8,116.5,109.3,0.591,0.564,0.458,0.361,0.787,44.2,24.7,11.3,7.1,5.0,-0.1,109.8,109.6,0.552,1,03/20/2021
615,Memphis Grizzlies,Golden State Warriors,0.487,0.461,0.348,0.787,44.9,26.2,13.5,9.6,4.3,0.3,109.4,109.1,0.552,0.512,0.461,0.366,0.776,41.5,26.7,14.3,7.9,4.7,-0.2,108.7,108.8,0.573,1,03/20/2021
616,New York Knicks,Philadelphia 76ers,0.488,0.453,0.374,0.766,47.6,21.7,14.0,7.2,4.7,0.0,108.3,108.3,0.549,0.698,0.48,0.372,0.78,45.4,23.1,15.0,8.7,6.2,5.3,112.2,107.1,0.581,0,03/21/2021
617,Phoenix Suns,Los Angeles Lakers,0.683,0.49,0.384,0.828,43.6,27.5,13.5,6.6,4.3,6.6,114.8,108.2,0.597,0.651,0.483,0.35,0.748,45.3,24.6,15.0,7.1,5.8,5.3,111.3,106.0,0.577,1,03/21/2021
618,Brooklyn Nets,Washington Wizards,0.674,0.5,0.399,0.797,42.9,26.2,13.8,6.5,5.2,4.9,117.9,113.2,0.617,0.366,0.464,0.344,0.767,41.6,23.7,13.6,7.1,3.3,-4.8,109.4,114.0,0.566,1,03/21/2021
619,Boston Celtics,Orlando Magic,0.5,0.468,0.373,0.759,44.4,22.9,14.1,8.1,5.1,0.9,112.9,112.1,0.57,0.333,0.431,0.357,0.785,46.9,22.8,13.4,6.7,4.1,-6.9,105.2,111.9,0.533,1,03/21/2021
620,Houston Rockets,Oklahoma City Thunder,0.268,0.435,0.326,0.741,41.6,21.7,14.3,7.8,5.4,-6.8,105.1,111.3,0.542,0.429,0.448,0.346,0.742,44.0,22.5,14.6,6.8,4.3,-5.9,104.9,111.1,0.552,0,03/21/2021
621,Cleveland Cavaliers,Toronto Raptors,0.381,0.452,0.343,0.726,43.8,23.3,16.1,8.2,5.2,-7.8,104.7,112.6,0.54,0.405,0.447,0.379,0.826,40.9,25.1,13.6,8.5,5.4,0.0,112.2,112.2,0.574,1,03/21/2021
622,Miami Heat,Indiana Pacers,0.512,0.457,0.343,0.796,43.2,26.0,15.3,7.5,4.1,-1.2,107.5,108.8,0.57,0.463,0.474,0.365,0.786,41.1,26.4,13.8,8.4,6.0,0.5,111.3,110.8,0.576,0,03/21/2021
623,Detroit Pistons,Chicago Bulls,0.286,0.442,0.349,0.773,43.2,24.5,14.7,8.0,5.1,-3.7,108.0,111.5,0.552,0.463,0.481,0.38,0.802,43.8,25.7,15.7,6.6,4.4,0.2,111.2,111.4,0.586,0,03/21/2021
624,Portland Trail Blazers,Dallas Mavericks,0.595,0.445,0.38,0.834,44.0,20.1,11.6,7.2,5.0,-1.1,115.8,116.7,0.573,0.537,0.471,0.363,0.787,43.6,23.0,12.5,6.3,4.6,0.9,113.8,112.6,0.585,0,03/21/2021
625,Denver Nuggets,New Orleans Pelicans,0.595,0.488,0.388,0.784,44.2,27.1,13.6,8.3,4.3,5.2,116.6,111.4,0.592,0.429,0.485,0.354,0.732,46.5,26.2,14.2,7.2,4.1,0.1,115.5,115.7,0.58,0,03/21/2021
626,San Antonio Spurs,Charlotte Hornets,0.55,0.458,0.361,0.788,44.1,24.5,11.3,7.1,5.1,-0.1,109.7,109.6,0.552,0.5,0.461,0.383,0.777,43.4,26.9,15.4,8.1,4.6,-1.3,110.7,112.1,0.573,0,03/22/2021
627,Chicago Bulls,Utah Jazz,0.452,0.48,0.378,0.803,43.9,25.7,15.7,6.6,4.3,-0.4,110.9,111.6,0.583,0.738,0.468,0.396,0.782,47.8,23.7,14.3,6.5,5.5,8.3,116.7,108.7,0.597,0,03/22/2021
628,LA Clippers,Atlanta Hawks,0.636,0.483,0.414,0.844,44.8,24.8,13.2,7.4,4.5,5.6,116.9,111.5,0.602,0.512,0.457,0.364,0.821,46.4,24.5,14.1,7.0,5.0,1.9,113.5,111.9,0.574,1,03/22/2021
629,Houston Rockets,Toronto Raptors,0.286,0.435,0.328,0.743,41.7,21.9,14.3,7.8,5.4,-6.2,105.4,111.1,0.543,0.395,0.447,0.376,0.825,41.0,25.0,13.6,8.4,5.4,-0.4,111.9,112.4,0.573,1,03/22/2021
630,Cleveland Cavaliers,Sacramento Kings,0.372,0.452,0.342,0.729,43.6,23.3,15.9,8.3,5.2,-7.9,104.7,112.7,0.539,0.419,0.481,0.362,0.726,42.2,25.7,13.4,6.6,4.7,-4.6,113.4,118.1,0.576,0,03/22/2021
631,Milwaukee Bucks,Indiana Pacers,0.667,0.487,0.391,0.75,47.4,25.5,13.5,7.7,4.6,7.3,116.9,109.2,0.594,0.452,0.472,0.36,0.788,41.0,26.4,13.6,8.4,5.9,-0.2,111.1,111.3,0.573,1,03/22/2021
632,Minnesota Timberwolves,Oklahoma City Thunder,0.233,0.443,0.35,0.76,42.0,24.4,14.2,8.5,5.5,-7.5,106.7,113.9,0.544,0.442,0.449,0.351,0.744,44.0,22.6,14.7,6.8,4.4,-5.5,105.1,110.9,0.553,0,03/22/2021
633,Memphis Grizzlies,Boston Celtics,0.5,0.462,0.348,0.785,45.0,26.4,13.4,9.6,4.3,0.4,109.8,109.3,0.552,0.488,0.469,0.376,0.755,44.3,23.1,14.1,7.9,5.1,0.7,113.0,112.4,0.572,1,03/22/2021
634,Golden State Warriors,Philadelphia 76ers,0.5,0.461,0.365,0.773,41.4,26.6,14.3,7.8,4.8,-0.4,108.5,108.8,0.572,0.705,0.48,0.37,0.776,45.5,22.9,15.0,8.6,6.1,5.4,112.2,106.9,0.58,0,03/23/2021
635,New York Knicks,Washington Wizards,0.5,0.454,0.377,0.768,47.5,21.7,13.9,7.1,4.8,0.4,108.9,108.4,0.552,0.357,0.465,0.345,0.768,41.5,23.7,13.7,7.1,3.4,-5.1,109.5,114.4,0.567,1,03/23/2021
636,Orlando Magic,Denver Nuggets,0.326,0.431,0.357,0.784,46.7,22.9,13.4,6.8,4.1,-7.0,105.2,112.0,0.533,0.605,0.488,0.386,0.786,44.4,27.1,13.5,8.4,4.4,5.4,116.6,111.3,0.592,0,03/23/2021
637,Miami Heat,Phoenix Suns,0.5,0.456,0.343,0.798,43.5,26.0,15.3,7.5,4.1,-1.4,107.5,109.1,0.569,0.69,0.49,0.383,0.829,43.6,27.6,13.3,6.6,4.3,6.7,114.9,108.2,0.597,0,03/23/2021
638,Portland Trail Blazers,Brooklyn Nets,0.581,0.444,0.379,0.836,44.0,20.3,11.5,7.1,5.0,-1.1,115.8,116.8,0.573,0.682,0.5,0.397,0.796,43.1,26.2,13.8,6.5,5.2,4.9,117.9,113.3,0.616,0,03/23/2021
639,New Orleans Pelicans,Los Angeles Lakers,0.442,0.486,0.354,0.737,46.6,26.3,14.2,7.2,4.1,0.5,115.7,115.5,0.581,0.636,0.481,0.354,0.746,45.1,24.6,14.9,7.2,5.7,4.8,111.2,106.4,0.576,1,03/23/2021
640,San Antonio Spurs,LA Clippers,0.537,0.458,0.36,0.789,44.0,24.4,11.5,7.0,5.2,-0.9,109.4,110.1,0.552,0.644,0.485,0.416,0.837,44.8,24.7,13.0,7.5,4.4,6.2,117.2,111.2,0.603,0,03/24/2021
